tempo,origem,destino,msg_id,delivered,forward_util,source_file
4910,7,3,1-2-1,0,1,r52.csv
5205,3,8,1-2-1,0,0,r52.csv
5205,8,3,1-2-1,0,0,r52.csv
5335,3,4,1-2-1,0,1,r52.csv
6750,7,3,1-2-1,0,0,r52.csv
6755,3,7,1-2-1,0,0,r52.csv
7035,3,5,1-2-1,0,0,r52.csv
7035,5,3,1-2-1,0,0,r52.csv
8725,3,6,1-2-1,0,1,r52.csv
8940,7,5,1-2-1,0,0,r52.csv
8945,5,7,1-2-1,0,0,r52.csv
9005,4,1,1-2-1,0,0,r52.csv
9350,5,4,1-2-1,0,0,r52.csv
9355,4,5,1-2-1,0,0,r52.csv
10775,4,3,1-2-1,0,0,r52.csv
10780,3,4,1-2-1,0,0,r52.csv
11015,4,8,1-2-1,0,0,r52.csv
11015,8,4,1-2-1,0,0,r52.csv
11250,5,6,1-2-1,0,0,r52.csv
11255,6,5,1-2-1,0,0,r52.csv
11535,5,4,1-2-1,0,0,r52.csv
11540,4,5,1-2-1,0,0,r52.csv
11570,6,1,1-2-1,0,0,r52.csv
12240,5,2,1-2-1,0,0,r52.csv
12400,6,1,1-2-1,0,0,r52.csv
12805,8,2,1-2-1,0,0,r52.csv
13325,3,7,1-2-1,0,0,r52.csv
13325,7,3,1-2-1,0,0,r52.csv
13440,7,8,1-2-1,0,0,r52.csv
13470,4,1,1-2-1,0,0,r52.csv
14425,6,8,1-2-1,0,0,r52.csv
16735,6,2,1-2-1,0,0,r52.csv
18180,3,8,1-2-1,0,0,r52.csv
19305,4,7,1-2-1,0,0,r52.csv
20525,7,5,1-2-1,0,0,r52.csv
21315,4,8,1-2-1,0,0,r52.csv
21670,3,8,1-2-1,0,0,r52.csv
22920,4,7,1-2-1,0,0,r52.csv
22920,7,4,1-2-1,0,0,r52.csv
22965,3,6,1-2-1,0,0,r52.csv
23480,4,5,1-2-1,0,0,r52.csv
23955,3,7,1-2-1,0,0,r52.csv
23955,7,3,1-2-1,0,0,r52.csv
24015,4,7,1-2-1,0,0,r52.csv
24015,7,4,1-2-1,0,0,r52.csv
24025,3,4,1-2-1,0,0,r52.csv
24025,4,3,1-2-1,0,0,r52.csv
25770,7,4,1-2-1,0,0,r52.csv
25775,4,7,1-2-1,0,0,r52.csv
25860,7,8,1-2-1,0,0,r52.csv
26805,7,5,1-2-1,0,0,r52.csv
27625,7,2,1-2-1,0,0,r52.csv
29245,3,6,1-2-1,0,0,r52.csv
29845,4,8,1-2-1,0,0,r52.csv
29960,4,3,1-2-1,0,0,r52.csv
29965,3,4,1-2-1,0,0,r52.csv
30945,3,7,1-2-1,0,0,r52.csv
32670,4,6,1-2-1,0,0,r52.csv
35565,3,1,1-2-1,0,0,r52.csv
36095,4,2,1-2-1,0,0,r52.csv
36365,3,7,1-2-1,0,0,r52.csv
38960,3,7,1-2-1,0,0,r52.csv
43275,3,7,1-2-1,0,0,r52.csv
44405,3,2,1-2-1,0,0,r52.csv
280,1,3,1-2-1,0,1,r53.csv
445,3,8,1-2-1,0,1,r53.csv
920,3,2,1-2-1,1,1,r53.csv
1535,1,3,1-2-1,0,0,r53.csv
3625,8,2,1-2-1,0,0,r53.csv
3850,1,7,1-2-1,0,1,r53.csv
4125,1,2,1-2-1,0,0,r53.csv
8400,7,4,1-2-1,0,1,r53.csv
9160,4,3,1-2-1,0,0,r53.csv
9435,4,7,1-2-1,0,0,r53.csv
9435,7,4,1-2-1,0,0,r53.csv
9825,7,6,1-2-1,0,1,r53.csv
9830,6,7,1-2-1,0,0,r53.csv
9840,4,3,1-2-1,0,0,r53.csv
10135,4,8,1-2-1,0,0,r53.csv
10205,4,5,1-2-1,0,1,r53.csv
10405,7,4,1-2-1,0,0,r53.csv
10415,4,7,1-2-1,0,0,r53.csv
11410,6,1,1-2-1,0,0,r53.csv
11495,4,6,1-2-1,0,0,r53.csv
11495,6,4,1-2-1,0,0,r53.csv
11710,5,3,1-2-1,0,0,r53.csv
11860,7,1,1-2-1,0,0,r53.csv
12230,4,1,1-2-1,0,0,r53.csv
12600,4,1,1-2-1,0,0,r53.csv
12760,6,8,1-2-1,0,0,r53.csv
12925,5,2,1-2-1,0,0,r53.csv
13345,4,8,1-2-1,0,0,r53.csv
14265,6,3,1-2-1,0,0,r53.csv
14615,4,7,1-2-1,0,0,r53.csv
14615,7,4,1-2-1,0,0,r53.csv
15805,7,2,1-2-1,0,0,r53.csv
16360,6,3,1-2-1,0,0,r53.csv
16740,4,2,1-2-1,0,0,r53.csv
17045,6,1,1-2-1,0,0,r53.csv
17660,6,2,1-2-1,0,0,r53.csv
320,1,2,1-2-1,1,1,r54.csv
310,1,6,1-2-1,0,1,r55.csv
1495,1,8,1-2-1,0,1,r55.csv
2010,8,2,1-2-1,1,1,r55.csv
2375,1,4,1-2-1,0,1,r55.csv
2435,4,8,1-2-1,0,0,r55.csv
2905,6,2,1-2-1,0,0,r55.csv
3085,1,3,1-2-1,0,1,r55.csv
3260,1,6,1-2-1,0,0,r55.csv
3820,3,6,1-2-1,0,0,r55.csv
4170,1,6,1-2-1,0,0,r55.csv
5665,1,2,1-2-1,0,0,r55.csv
5745,3,8,1-2-1,0,0,r55.csv
6065,4,6,1-2-1,0,0,r55.csv
6445,4,7,1-2-1,0,1,r55.csv
8365,4,2,1-2-1,0,0,r55.csv
8780,3,7,1-2-1,0,0,r55.csv
8780,7,3,1-2-1,0,0,r55.csv
9495,7,1,1-2-1,0,0,r55.csv
11675,3,7,1-2-1,0,0,r55.csv
11675,7,3,1-2-1,0,0,r55.csv
11900,7,3,1-2-1,0,0,r55.csv
11905,3,7,1-2-1,0,0,r55.csv
12155,3,4,1-2-1,0,0,r55.csv
12285,3,4,1-2-1,0,0,r55.csv
13025,7,2,1-2-1,0,0,r55.csv
13800,3,5,1-2-1,0,1,r55.csv
15100,5,2,1-2-1,0,0,r55.csv
15365,3,6,1-2-1,0,0,r55.csv
18010,3,5,1-2-1,0,0,r55.csv
18590,3,1,1-2-1,0,0,r55.csv
19265,3,5,1-2-1,0,0,r55.csv
20850,3,2,1-2-1,0,0,r55.csv
315,1,5,1-2-1,0,1,r56.csv
3050,1,3,1-2-1,0,1,r56.csv
3100,3,8,1-2-1,0,1,r56.csv
3825,8,7,1-2-1,0,1,r56.csv
3895,8,4,1-2-1,0,1,r56.csv
3900,4,8,1-2-1,0,0,r56.csv
3990,1,7,1-2-1,0,0,r56.csv
3990,7,1,1-2-1,0,0,r56.csv
4330,3,2,1-2-1,1,1,r56.csv
4525,7,4,1-2-1,0,0,r56.csv
4530,4,7,1-2-1,0,0,r56.csv
4545,4,7,1-2-1,0,0,r56.csv
5700,7,3,1-2-1,0,0,r56.csv
5890,1,5,1-2-1,0,0,r56.csv
5890,5,1,1-2-1,0,0,r56.csv
6790,1,3,1-2-1,0,0,r56.csv
7280,7,6,1-2-1,0,1,r56.csv
7290,4,6,1-2-1,0,0,r56.csv
7290,6,4,1-2-1,0,0,r56.csv
7340,4,7,1-2-1,0,0,r56.csv
7345,7,4,1-2-1,0,0,r56.csv
7500,6,5,1-2-1,0,0,r56.csv
7505,5,6,1-2-1,0,0,r56.csv
7725,5,3,1-2-1,0,0,r56.csv
7935,6,8,1-2-1,0,0,r56.csv
7935,8,6,1-2-1,0,0,r56.csv
8025,6,8,1-2-1,0,0,r56.csv
8040,6,8,1-2-1,0,0,r56.csv
8365,8,2,1-2-1,0,0,r56.csv
8390,1,7,1-2-1,0,0,r56.csv
8390,7,1,1-2-1,0,0,r56.csv
8435,6,2,1-2-1,0,0,r56.csv
8920,1,8,1-2-1,0,0,r56.csv
8980,4,3,1-2-1,0,0,r56.csv
9090,1,6,1-2-1,0,0,r56.csv
9285,4,5,1-2-1,0,0,r56.csv
9285,5,4,1-2-1,0,0,r56.csv
11300,1,7,1-2-1,0,0,r56.csv
11300,7,1,1-2-1,0,0,r56.csv
11475,7,2,1-2-1,0,0,r56.csv
11590,1,8,1-2-1,0,0,r56.csv
12890,5,2,1-2-1,0,0,r56.csv
13715,1,2,1-2-1,0,0,r56.csv
20035,4,1,1-2-1,0,0,r56.csv
23430,4,8,1-2-1,0,0,r56.csv
24245,4,3,1-2-1,0,0,r56.csv
24325,4,5,1-2-1,0,0,r56.csv
26935,4,8,1-2-1,0,0,r56.csv
26985,4,6,1-2-1,0,0,r56.csv
29425,4,8,1-2-1,0,0,r56.csv
29620,4,7,1-2-1,0,0,r56.csv
32360,4,5,1-2-1,0,0,r56.csv
33370,4,2,1-2-1,0,0,r56.csv
165,1,5,1-2-1,0,1,r57.csv
275,1,3,1-2-1,0,1,r57.csv
390,3,5,1-2-1,0,0,r57.csv
390,5,3,1-2-1,0,0,r57.csv
510,5,3,1-2-1,0,0,r57.csv
520,5,3,1-2-1,0,0,r57.csv
550,3,5,1-2-1,0,0,r57.csv
840,3,8,1-2-1,0,1,r57.csv
850,5,8,1-2-1,0,0,r57.csv
850,8,5,1-2-1,0,0,r57.csv
1855,1,2,1-2-1,1,1,r57.csv
2540,5,6,1-2-1,0,1,r57.csv
2625,5,2,1-2-1,0,0,r57.csv
3065,3,4,1-2-1,0,1,r57.csv
5055,4,5,1-2-1,0,0,r57.csv
5160,6,2,1-2-1,0,0,r57.csv
5600,8,3,1-2-1,0,0,r57.csv
5605,3,8,1-2-1,0,0,r57.csv
5735,3,1,1-2-1,0,0,r57.csv
6855,3,7,1-2-1,0,1,r57.csv
7265,7,6,1-2-1,0,0,r57.csv
7760,8,4,1-2-1,0,0,r57.csv
7765,4,8,1-2-1,0,0,r57.csv
8125,4,8,1-2-1,0,0,r57.csv
8125,8,4,1-2-1,0,0,r57.csv
8370,8,7,1-2-1,0,0,r57.csv
8385,7,8,1-2-1,0,0,r57.csv
8835,3,2,1-2-1,0,0,r57.csv
9435,7,2,1-2-1,0,0,r57.csv
9535,8,7,1-2-1,0,0,r57.csv
9725,8,1,1-2-1,0,0,r57.csv
9900,4,3,1-2-1,0,0,r57.csv
13145,4,5,1-2-1,0,0,r57.csv
13565,8,7,1-2-1,0,0,r57.csv
16180,8,1,1-2-1,0,0,r57.csv
17305,4,3,1-2-1,0,0,r57.csv
18680,4,5,1-2-1,0,0,r57.csv
18690,4,5,1-2-1,0,0,r57.csv
18870,4,5,1-2-1,0,0,r57.csv
19200,4,1,1-2-1,0,0,r57.csv
20185,4,1,1-2-1,0,0,r57.csv
21190,4,2,1-2-1,0,0,r57.csv
21665,8,3,1-2-1,0,0,r57.csv
22180,8,1,1-2-1,0,0,r57.csv
22980,8,5,1-2-1,0,0,r57.csv
23560,8,2,1-2-1,0,0,r57.csv
310,1,3,1-2-1,0,1,r58.csv
495,1,6,1-2-1,0,1,r58.csv
990,1,5,1-2-1,0,1,r58.csv
1770,1,4,1-2-1,0,1,r58.csv
1900,6,7,1-2-1,0,1,r58.csv
2255,1,3,1-2-1,0,0,r58.csv
2255,3,1,1-2-1,0,0,r58.csv
2315,1,5,1-2-1,0,0,r58.csv
2315,5,1,1-2-1,0,0,r58.csv
3495,1,8,1-2-1,0,1,r58.csv
3605,3,2,1-2-1,1,1,r58.csv
4550,1,3,1-2-1,0,0,r58.csv
4645,1,5,1-2-1,0,0,r58.csv
4645,5,1,1-2-1,0,0,r58.csv
4755,4,2,1-2-1,0,0,r58.csv
4900,7,6,1-2-1,0,0,r58.csv
4905,6,7,1-2-1,0,0,r58.csv
4910,5,4,1-2-1,0,0,r58.csv
4915,6,2,1-2-1,0,0,r58.csv
5350,1,4,1-2-1,0,0,r58.csv
5385,1,6,1-2-1,0,0,r58.csv
5725,7,2,1-2-1,0,0,r58.csv
6065,8,2,1-2-1,0,0,r58.csv
6300,1,8,1-2-1,0,0,r58.csv
7085,5,4,1-2-1,0,0,r58.csv
7390,1,2,1-2-1,0,0,r58.csv
7695,5,4,1-2-1,0,0,r58.csv
8955,5,4,1-2-1,0,0,r58.csv
10550,5,8,1-2-1,0,0,r58.csv
10855,5,2,1-2-1,0,0,r58.csv
695,1,2,1-2-1,1,1,r59.csv
465,1,7,1-2-1,0,1,r6.csv
685,7,6,1-2-1,0,1,r6.csv
690,6,7,1-2-1,0,0,r6.csv
1040,7,3,1-2-1,0,1,r6.csv
1895,3,8,1-2-1,0,1,r6.csv
2485,3,4,1-2-1,0,1,r6.csv
2505,7,2,1-2-1,1,1,r6.csv
2605,3,6,1-2-1,0,0,r6.csv
2605,6,3,1-2-1,0,0,r6.csv
2860,8,2,1-2-1,0,0,r6.csv
3290,6,7,1-2-1,0,0,r6.csv
3495,6,5,1-2-1,0,1,r6.csv
3525,5,3,1-2-1,0,0,r6.csv
3530,3,5,1-2-1,0,0,r6.csv
3630,6,3,1-2-1,0,0,r6.csv
3645,3,6,1-2-1,0,0,r6.csv
3680,3,6,1-2-1,0,0,r6.csv
3735,4,2,1-2-1,0,0,r6.csv
4190,3,8,1-2-1,0,0,r6.csv
5215,1,3,1-2-1,0,0,r6.csv
5215,3,1,1-2-1,0,0,r6.csv
5310,1,5,1-2-1,0,0,r6.csv
5310,5,1,1-2-1,0,0,r6.csv
6790,6,4,1-2-1,0,0,r6.csv
7060,6,1,1-2-1,0,0,r6.csv
7065,1,6,1-2-1,0,0,r6.csv
7115,5,1,1-2-1,0,0,r6.csv
7120,1,5,1-2-1,0,0,r6.csv
7145,5,6,1-2-1,0,0,r6.csv
7145,6,5,1-2-1,0,0,r6.csv
7595,3,2,1-2-1,0,0,r6.csv
8885,6,2,1-2-1,0,0,r6.csv
8955,1,3,1-2-1,0,0,r6.csv
13605,1,5,1-2-1,0,0,r6.csv
13605,5,1,1-2-1,0,0,r6.csv
13785,5,2,1-2-1,0,0,r6.csv
15990,1,2,1-2-1,0,0,r6.csv
1580,1,2,1-2-1,1,1,r60.csv
295,1,2,1-2-1,1,1,r61.csv
2465,1,7,1-2-1,0,1,r62.csv
2765,7,8,1-2-1,0,1,r62.csv
3710,1,5,1-2-1,0,1,r62.csv
4310,7,4,1-2-1,0,1,r62.csv
4845,4,3,1-2-1,0,1,r62.csv
4850,3,4,1-2-1,0,0,r62.csv
5070,8,2,1-2-1,1,1,r62.csv
5195,1,8,1-2-1,0,0,r62.csv
5320,4,2,1-2-1,0,0,r62.csv
5555,7,1,1-2-1,0,0,r62.csv
5560,1,7,1-2-1,0,0,r62.csv
5610,5,7,1-2-1,0,0,r62.csv
5610,7,5,1-2-1,0,0,r62.csv
6930,7,8,1-2-1,0,0,r62.csv
7215,5,4,1-2-1,0,0,r62.csv
7805,3,2,1-2-1,0,0,r62.csv
8405,1,6,1-2-1,0,1,r62.csv
9125,5,8,1-2-1,0,0,r62.csv
9275,5,7,1-2-1,0,0,r62.csv
9275,7,5,1-2-1,0,0,r62.csv
10270,1,4,1-2-1,0,0,r62.csv
10855,1,3,1-2-1,0,0,r62.csv
11170,5,4,1-2-1,0,0,r62.csv
11230,5,4,1-2-1,0,0,r62.csv
11275,5,4,1-2-1,0,0,r62.csv
11780,1,4,1-2-1,0,0,r62.csv
12010,7,1,1-2-1,0,0,r62.csv
12015,1,7,1-2-1,0,0,r62.csv
12255,7,2,1-2-1,0,0,r62.csv
12870,6,4,1-2-1,0,0,r62.csv
12900,5,6,1-2-1,0,0,r62.csv
12900,6,5,1-2-1,0,0,r62.csv
13180,6,7,1-2-1,0,0,r62.csv
13665,5,2,1-2-1,0,0,r62.csv
14730,6,8,1-2-1,0,0,r62.csv
15535,1,4,1-2-1,0,0,r62.csv
15805,6,7,1-2-1,0,0,r62.csv
16160,1,7,1-2-1,0,0,r62.csv
16490,1,5,1-2-1,0,0,r62.csv
19115,6,5,1-2-1,0,0,r62.csv
20265,6,2,1-2-1,0,0,r62.csv
21350,1,6,1-2-1,0,0,r62.csv
22295,1,8,1-2-1,0,0,r62.csv
23365,1,5,1-2-1,0,0,r62.csv
24745,1,5,1-2-1,0,0,r62.csv
26275,1,5,1-2-1,0,0,r62.csv
26365,1,8,1-2-1,0,0,r62.csv
26480,1,7,1-2-1,0,0,r62.csv
30810,1,3,1-2-1,0,0,r62.csv
33130,1,4,1-2-1,0,0,r62.csv
33655,1,5,1-2-1,0,0,r62.csv
40745,1,2,1-2-1,0,0,r62.csv
675,1,7,1-2-1,0,1,r63.csv
1050,1,3,1-2-1,0,1,r63.csv
1055,7,5,1-2-1,0,1,r63.csv
1060,5,7,1-2-1,0,0,r63.csv
1175,7,4,1-2-1,0,1,r63.csv
1180,4,7,1-2-1,0,0,r63.csv
1530,5,4,1-2-1,0,0,r63.csv
1540,4,5,1-2-1,0,0,r63.csv
2190,3,6,1-2-1,0,1,r63.csv
2710,1,3,1-2-1,0,0,r63.csv
2710,3,1,1-2-1,0,0,r63.csv
3025,3,8,1-2-1,0,1,r63.csv
4260,8,1,1-2-1,0,0,r63.csv
4265,1,8,1-2-1,0,0,r63.csv
4300,8,4,1-2-1,0,0,r63.csv
4305,4,8,1-2-1,0,0,r63.csv
4685,4,5,1-2-1,0,0,r63.csv
4685,5,4,1-2-1,0,0,r63.csv
5395,6,2,1-2-1,1,1,r63.csv
6100,7,2,1-2-1,0,0,r63.csv
6535,1,5,1-2-1,0,0,r63.csv
6535,5,1,1-2-1,0,0,r63.csv
6555,4,6,1-2-1,0,0,r63.csv
6930,8,2,1-2-1,0,0,r63.csv
6935,3,7,1-2-1,0,0,r63.csv
8260,4,2,1-2-1,0,0,r63.csv
8310,3,8,1-2-1,0,0,r63.csv
8375,3,6,1-2-1,0,0,r63.csv
9400,3,7,1-2-1,0,0,r63.csv
9770,5,4,1-2-1,0,0,r63.csv
10775,3,5,1-2-1,0,0,r63.csv
10775,5,3,1-2-1,0,0,r63.csv
12045,1,2,1-2-1,0,0,r63.csv
12290,3,4,1-2-1,0,0,r63.csv
12550,5,6,1-2-1,0,0,r63.csv
12680,3,2,1-2-1,0,0,r63.csv
14170,5,2,1-2-1,0,0,r63.csv
360,1,5,1-2-1,0,1,r64.csv
370,1,5,1-2-1,0,0,r64.csv
1360,5,6,1-2-1,0,1,r64.csv
1715,5,2,1-2-1,1,1,r64.csv
1980,1,4,1-2-1,0,1,r64.csv
2640,4,5,1-2-1,0,0,r64.csv
3260,1,2,1-2-1,0,0,r64.csv
4160,4,2,1-2-1,0,0,r64.csv
6320,6,5,1-2-1,0,0,r64.csv
13380,6,1,1-2-1,0,0,r64.csv
14695,6,5,1-2-1,0,0,r64.csv
15670,6,4,1-2-1,0,0,r64.csv
15935,6,2,1-2-1,0,0,r64.csv
310,1,4,1-2-1,0,1,r65.csv
5100,4,5,1-2-1,0,1,r65.csv
5415,5,8,1-2-1,0,1,r65.csv
5810,4,7,1-2-1,0,1,r65.csv
6365,7,4,1-2-1,0,0,r65.csv
6370,4,7,1-2-1,0,0,r65.csv
6730,7,2,1-2-1,1,1,r65.csv
7450,1,7,1-2-1,0,0,r65.csv
7520,8,7,1-2-1,0,0,r65.csv
8170,5,3,1-2-1,0,1,r65.csv
8175,3,5,1-2-1,0,0,r65.csv
8610,4,6,1-2-1,0,1,r65.csv
8700,3,4,1-2-1,0,0,r65.csv
8700,4,3,1-2-1,0,0,r65.csv
9035,8,6,1-2-1,0,0,r65.csv
9040,6,8,1-2-1,0,0,r65.csv
9055,4,7,1-2-1,0,0,r65.csv
10835,3,5,1-2-1,0,0,r65.csv
10835,5,3,1-2-1,0,0,r65.csv
11250,3,7,1-2-1,0,0,r65.csv
11350,6,4,1-2-1,0,0,r65.csv
11355,4,6,1-2-1,0,0,r65.csv
11775,1,6,1-2-1,0,0,r65.csv
11775,6,1,1-2-1,0,0,r65.csv
12050,8,1,1-2-1,0,0,r65.csv
12055,1,8,1-2-1,0,0,r65.csv
12200,5,8,1-2-1,0,0,r65.csv
12200,8,5,1-2-1,0,0,r65.csv
12360,8,4,1-2-1,0,0,r65.csv
12365,4,8,1-2-1,0,0,r65.csv
12370,6,2,1-2-1,0,0,r65.csv
13955,4,1,1-2-1,0,0,r65.csv
13960,1,4,1-2-1,0,0,r65.csv
14525,8,2,1-2-1,0,0,r65.csv
15770,4,1,1-2-1,0,0,r65.csv
17295,5,7,1-2-1,0,0,r65.csv
18280,4,6,1-2-1,0,0,r65.csv
19030,5,4,1-2-1,0,0,r65.csv
19035,4,5,1-2-1,0,0,r65.csv
19175,5,7,1-2-1,0,0,r65.csv
19185,5,7,1-2-1,0,0,r65.csv
19955,3,5,1-2-1,0,0,r65.csv
19955,5,3,1-2-1,0,0,r65.csv
20275,1,4,1-2-1,0,0,r65.csv
20275,4,1,1-2-1,0,0,r65.csv
20975,4,1,1-2-1,0,0,r65.csv
20980,1,4,1-2-1,0,0,r65.csv
21145,3,2,1-2-1,0,0,r65.csv
21215,5,1,1-2-1,0,0,r65.csv
21220,1,5,1-2-1,0,0,r65.csv
22410,4,7,1-2-1,0,0,r65.csv
22520,4,8,1-2-1,0,0,r65.csv
22555,5,8,1-2-1,0,0,r65.csv
22870,4,3,1-2-1,0,0,r65.csv
23070,5,2,1-2-1,0,0,r65.csv
24035,1,2,1-2-1,0,0,r65.csv
24050,4,6,1-2-1,0,0,r65.csv
25195,4,5,1-2-1,0,0,r65.csv
25480,4,2,1-2-1,0,0,r65.csv
260,1,7,1-2-1,0,1,r66.csv
3730,7,6,1-2-1,0,1,r66.csv
3735,6,7,1-2-1,0,0,r66.csv
3795,6,3,1-2-1,0,1,r66.csv
3915,7,8,1-2-1,0,1,r66.csv
4440,8,2,1-2-1,1,1,r66.csv
6105,1,2,1-2-1,0,0,r66.csv
6850,3,7,1-2-1,0,0,r66.csv
6850,7,3,1-2-1,0,0,r66.csv
6975,7,8,1-2-1,0,0,r66.csv
6975,7,1,1-2-1,0,0,r66.csv
7565,7,4,1-2-1,0,1,r66.csv
7590,4,7,1-2-1,0,0,r66.csv
9060,3,2,1-2-1,0,0,r66.csv
9670,7,4,1-2-1,0,0,r66.csv
9675,4,7,1-2-1,0,0,r66.csv
10215,7,1,1-2-1,0,0,r66.csv
10295,6,2,1-2-1,0,0,r66.csv
10495,7,6,1-2-1,0,0,r66.csv
11730,4,6,1-2-1,0,0,r66.csv
12065,7,3,1-2-1,0,0,r66.csv
12450,7,3,1-2-1,0,0,r66.csv
15050,7,8,1-2-1,0,0,r66.csv
15650,4,5,1-2-1,0,1,r66.csv
16795,7,6,1-2-1,0,0,r66.csv
17660,7,1,1-2-1,0,0,r66.csv
18200,7,8,1-2-1,0,0,r66.csv
18265,4,2,1-2-1,0,0,r66.csv
18460,5,2,1-2-1,0,0,r66.csv
19375,7,5,1-2-1,0,0,r66.csv
20895,7,1,1-2-1,0,0,r66.csv
21315,7,2,1-2-1,0,0,r66.csv
2470,1,3,1-2-1,0,1,r67.csv
3240,3,5,1-2-1,0,1,r67.csv
3690,1,6,1-2-1,0,1,r67.csv
3710,6,1,1-2-1,0,0,r67.csv
3765,1,6,1-2-1,0,0,r67.csv
3875,6,2,1-2-1,1,1,r67.csv
3955,5,6,1-2-1,0,0,r67.csv
4035,5,1,1-2-1,0,0,r67.csv
4790,5,2,1-2-1,0,0,r67.csv
5435,1,5,1-2-1,0,0,r67.csv
6475,3,2,1-2-1,0,0,r67.csv
8825,1,5,1-2-1,0,0,r67.csv
9085,1,2,1-2-1,0,0,r67.csv
5675,1,4,1-2-1,0,1,r68.csv
5880,1,8,1-2-1,0,1,r68.csv
6015,8,6,1-2-1,0,1,r68.csv
6350,1,7,1-2-1,0,1,r68.csv
6730,7,5,1-2-1,0,1,r68.csv
7250,7,3,1-2-1,0,1,r68.csv
7255,3,7,1-2-1,0,0,r68.csv
7380,8,2,1-2-1,1,1,r68.csv
7570,6,3,1-2-1,0,0,r68.csv
7575,3,6,1-2-1,0,0,r68.csv
7700,4,8,1-2-1,0,0,r68.csv
8550,1,6,1-2-1,0,0,r68.csv
8550,6,1,1-2-1,0,0,r68.csv
8865,7,3,1-2-1,0,0,r68.csv
8870,3,7,1-2-1,0,0,r68.csv
9090,3,8,1-2-1,0,0,r68.csv
9185,6,2,1-2-1,0,0,r68.csv
9600,5,6,1-2-1,0,0,r68.csv
10125,3,1,1-2-1,0,0,r68.csv
10130,1,3,1-2-1,0,0,r68.csv
10200,4,8,1-2-1,0,0,r68.csv
10545,4,2,1-2-1,0,0,r68.csv
11040,5,7,1-2-1,0,0,r68.csv
11040,7,5,1-2-1,0,0,r68.csv
11130,5,6,1-2-1,0,0,r68.csv
11165,7,8,1-2-1,0,0,r68.csv
11395,1,4,1-2-1,0,0,r68.csv
12625,1,7,1-2-1,0,0,r68.csv
12865,1,4,1-2-1,0,0,r68.csv
13375,3,8,1-2-1,0,0,r68.csv
14865,3,1,1-2-1,0,0,r68.csv
14870,1,3,1-2-1,0,0,r68.csv
14885,1,3,1-2-1,0,0,r68.csv
14885,7,6,1-2-1,0,0,r68.csv
15035,7,6,1-2-1,0,0,r68.csv
15840,5,2,1-2-1,0,0,r68.csv
16140,3,4,1-2-1,0,0,r68.csv
16220,1,8,1-2-1,0,0,r68.csv
16675,3,5,1-2-1,0,0,r68.csv
17980,7,6,1-2-1,0,0,r68.csv
18880,7,8,1-2-1,0,0,r68.csv
19255,7,6,1-2-1,0,0,r68.csv
19570,1,8,1-2-1,0,0,r68.csv
20215,3,6,1-2-1,0,0,r68.csv
21415,7,2,1-2-1,0,0,r68.csv
22195,1,6,1-2-1,0,0,r68.csv
22820,3,6,1-2-1,0,0,r68.csv
23375,1,2,1-2-1,0,0,r68.csv
24290,3,7,1-2-1,0,0,r68.csv
25250,3,6,1-2-1,0,0,r68.csv
27105,3,6,1-2-1,0,0,r68.csv
28315,3,4,1-2-1,0,0,r68.csv
32015,3,2,1-2-1,0,0,r68.csv
95,1,2,1-2-1,1,1,r69.csv
180,1,4,1-2-1,0,1,r7.csv
820,4,2,1-2-1,1,1,r7.csv
2405,1,3,1-2-1,0,1,r7.csv
3205,1,4,1-2-1,0,0,r7.csv
4815,1,4,1-2-1,0,0,r7.csv
4875,3,6,1-2-1,0,1,r7.csv
4945,1,8,1-2-1,0,1,r7.csv
5055,8,4,1-2-1,0,0,r7.csv
5555,3,4,1-2-1,0,0,r7.csv
6390,8,5,1-2-1,0,1,r7.csv
6395,5,8,1-2-1,0,0,r7.csv
6490,5,1,1-2-1,0,0,r7.csv
6495,1,5,1-2-1,0,0,r7.csv
6570,1,7,1-2-1,0,1,r7.csv
6835,3,7,1-2-1,0,0,r7.csv
7320,8,4,1-2-1,0,0,r7.csv
7935,6,7,1-2-1,0,0,r7.csv
7940,7,6,1-2-1,0,0,r7.csv
8035,7,5,1-2-1,0,0,r7.csv
8040,5,7,1-2-1,0,0,r7.csv
8085,7,2,1-2-1,0,0,r7.csv
8870,6,4,1-2-1,0,0,r7.csv
8880,5,4,1-2-1,0,0,r7.csv
8940,5,4,1-2-1,0,0,r7.csv
8985,5,4,1-2-1,0,0,r7.csv
9010,1,7,1-2-1,0,0,r7.csv
9315,1,8,1-2-1,0,0,r7.csv
9315,8,1,1-2-1,0,0,r7.csv
9325,8,3,1-2-1,0,0,r7.csv
9330,3,8,1-2-1,0,0,r7.csv
10080,1,4,1-2-1,0,0,r7.csv
10485,6,2,1-2-1,0,0,r7.csv
11415,8,3,1-2-1,0,0,r7.csv
11420,3,8,1-2-1,0,0,r7.csv
12355,3,5,1-2-1,0,0,r7.csv
13880,5,2,1-2-1,0,0,r7.csv
13955,3,1,1-2-1,0,0,r7.csv
13960,1,3,1-2-1,0,0,r7.csv
16170,1,6,1-2-1,0,0,r7.csv
16775,8,3,1-2-1,0,0,r7.csv
16780,3,8,1-2-1,0,0,r7.csv
17025,8,5,1-2-1,0,0,r7.csv
17055,3,7,1-2-1,0,0,r7.csv
17540,8,6,1-2-1,0,0,r7.csv
17790,8,4,1-2-1,0,0,r7.csv
18230,8,2,1-2-1,0,0,r7.csv
