tempo,origem,destino,msg_id,delivered,forward_util,source_file,msg_num,source_num,msg_forward_count_before,origem_forward_count_before,destino_receive_count_before,pair_count_before,msg_age,unique_receivers_before
5540,8,5,1-2-1,0,1,r109.csv,0,11,8,0,0,0,3300,6
5545,5,8,1-2-1,0,0,r109.csv,0,11,9,0,1,0,3305,7
6225,7,6,1-2-1,0,0,r109.csv,0,11,10,0,1,0,3985,7
7375,8,6,1-2-1,0,0,r109.csv,0,11,11,1,2,0,5135,7
8090,5,2,1-2-1,0,0,r109.csv,0,11,12,1,2,0,5850,7
8165,3,1,1-2-1,0,0,r109.csv,0,11,13,1,1,1,5925,7
8205,7,3,1-2-1,0,0,r109.csv,0,11,14,1,2,0,5965,7
8210,3,7,1-2-1,0,0,r109.csv,0,11,15,2,1,0,5970,7
9020,7,4,1-2-1,0,1,r109.csv,0,11,16,2,0,0,6780,7
9520,7,2,1-2-1,0,0,r109.csv,0,11,17,3,3,0,7280,8
10025,4,8,1-2-1,0,0,r109.csv,0,11,18,0,2,0,7785,8
10025,8,4,1-2-1,0,0,r109.csv,0,11,19,2,1,0,7785,8
10100,3,2,1-2-1,0,0,r109.csv,0,11,20,3,4,0,7860,8
11635,8,2,1-2-1,0,0,r109.csv,0,11,21,3,5,0,9395,8
12140,4,3,1-2-1,0,0,r109.csv,0,11,22,1,3,0,9900,8
14755,4,8,1-2-1,0,0,r109.csv,0,11,23,2,3,1,12515,8
15275,4,6,1-2-1,0,0,r109.csv,0,11,24,3,3,0,13035,8
15640,4,5,1-2-1,0,0,r109.csv,0,11,25,4,1,0,13400,8
16260,4,8,1-2-1,0,0,r109.csv,0,11,26,5,4,2,14020,8
16335,4,1,1-2-1,0,0,r109.csv,0,11,27,6,2,0,14095,8
16365,4,8,1-2-1,0,0,r109.csv,0,11,28,7,5,3,14125,8
16715,4,5,1-2-1,0,0,r109.csv,0,11,29,8,2,1,14475,8
18190,4,6,1-2-1,0,0,r109.csv,0,11,30,9,4,1,15950,8
18555,4,5,1-2-1,0,0,r109.csv,0,11,31,10,3,2,16315,8
18715,4,1,1-2-1,0,0,r109.csv,0,11,32,11,3,1,16475,8
19780,4,3,1-2-1,0,0,r109.csv,0,11,33,12,4,1,17540,8
20820,4,6,1-2-1,0,0,r109.csv,0,11,34,13,5,2,18580,8
21030,4,7,1-2-1,0,0,r109.csv,0,11,35,14,2,0,18790,8
21805,4,1,1-2-1,0,0,r109.csv,0,11,36,15,4,2,19565,8
23495,4,7,1-2-1,0,0,r109.csv,0,11,37,16,3,1,21255,8
24190,4,8,1-2-1,0,0,r109.csv,0,11,38,17,6,4,21950,8
27200,4,6,1-2-1,0,0,r109.csv,0,11,39,18,6,3,24960,8
30250,4,1,1-2-1,0,0,r109.csv,0,11,40,19,5,3,28010,8
30800,4,5,1-2-1,0,0,r109.csv,0,11,41,20,4,3,28560,8
31975,4,6,1-2-1,0,0,r109.csv,0,11,42,21,7,4,29735,8
31995,4,7,1-2-1,0,0,r109.csv,0,11,43,22,4,2,29755,8
32230,4,5,1-2-1,0,0,r109.csv,0,11,44,23,5,4,29990,8
32540,4,8,1-2-1,0,0,r109.csv,0,11,45,24,7,5,30300,8
32685,4,2,1-2-1,0,0,r109.csv,0,11,46,25,6,0,30445,8
1430,1,2,1-2-1,1,1,r11.csv,0,12,0,0,0,0,0,0
790,1,5,1-2-1,0,1,r110.csv,0,13,0,0,0,0,0,0
1265,1,3,1-2-1,0,1,r110.csv,0,13,1,1,0,0,475,1
2890,3,1,1-2-1,0,0,r110.csv,0,13,2,0,0,0,2100,2
2895,1,3,1-2-1,0,0,r110.csv,0,13,3,2,1,1,2105,3
4470,1,5,1-2-1,0,0,r110.csv,0,13,4,3,1,1,3680,3
4470,5,1,1-2-1,0,0,r110.csv,0,13,5,0,1,0,3680,3
4905,3,4,1-2-1,0,1,r110.csv,0,13,6,1,0,0,4115,3
4920,4,3,1-2-1,0,0,r110.csv,0,13,7,0,2,0,4130,4
5130,3,1,1-2-1,0,0,r110.csv,0,13,8,2,2,1,4340,4
5135,1,3,1-2-1,0,0,r110.csv,0,13,9,4,3,2,4345,4
5665,5,7,1-2-1,0,1,r110.csv,0,13,10,1,0,0,4875,4
5770,4,8,1-2-1,0,1,r110.csv,0,13,11,1,0,0,4980,5
6460,5,4,1-2-1,0,0,r110.csv,0,13,12,2,1,0,5670,6
6945,4,3,1-2-1,0,0,r110.csv,0,13,13,2,4,1,6155,6
6950,3,4,1-2-1,0,0,r110.csv,0,13,14,3,2,1,6160,6
7045,8,1,1-2-1,0,0,r110.csv,0,13,15,0,3,0,6255,6
7050,1,8,1-2-1,0,0,r110.csv,0,13,16,5,1,0,6260,6
7115,7,8,1-2-1,0,0,r110.csv,0,13,17,0,2,0,6325,6
7115,8,7,1-2-1,0,0,r110.csv,0,13,18,1,1,0,6325,6
7325,3,2,1-2-1,1,1,r110.csv,0,13,19,4,0,0,6535,6
8775,7,6,1-2-1,0,1,r110.csv,0,13,20,1,0,0,7985,7
9345,7,4,1-2-1,0,0,r110.csv,0,13,21,2,3,0,8555,8
9350,4,7,1-2-1,0,0,r110.csv,0,13,22,3,2,0,8560,8
9495,7,3,1-2-1,0,0,r110.csv,0,13,23,3,5,0,8705,8
10480,6,8,1-2-1,0,0,r110.csv,0,13,24,0,3,0,9690,8
10480,8,6,1-2-1,0,0,r110.csv,0,13,25,2,1,0,9690,8
10835,8,2,1-2-1,0,0,r110.csv,0,13,26,3,1,0,10045,8
11055,4,5,1-2-1,0,0,r110.csv,0,13,27,4,2,0,10265,8
11055,5,4,1-2-1,0,0,r110.csv,0,13,28,3,4,1,10265,8
11095,4,8,1-2-1,0,0,r110.csv,0,13,29,5,4,1,10305,8
11210,1,4,1-2-1,0,0,r110.csv,0,13,30,6,5,0,10420,8
11210,4,1,1-2-1,0,0,r110.csv,0,13,31,6,4,0,10420,8
11795,6,7,1-2-1,0,0,r110.csv,0,13,32,1,3,0,11005,8
11795,7,6,1-2-1,0,0,r110.csv,0,13,33,4,2,1,11005,8
12025,5,2,1-2-1,0,0,r110.csv,0,13,34,4,2,0,11235,8
12375,7,6,1-2-1,0,0,r110.csv,0,13,35,5,3,2,11585,8
12380,6,7,1-2-1,0,0,r110.csv,0,13,36,2,4,1,11590,8
12870,6,2,1-2-1,0,0,r110.csv,0,13,37,3,3,0,12080,8
12960,4,6,1-2-1,0,0,r110.csv,0,13,38,7,4,0,12170,8
12960,7,1,1-2-1,0,0,r110.csv,0,13,39,6,5,0,12170,8
12965,1,7,1-2-1,0,0,r110.csv,0,13,40,7,5,0,12175,8
13060,1,3,1-2-1,0,0,r110.csv,0,13,41,8,6,3,12270,8
13070,7,8,1-2-1,0,0,r110.csv,0,13,42,7,5,1,12280,8
13180,7,2,1-2-1,0,0,r110.csv,0,13,43,8,4,0,12390,8
13900,4,5,1-2-1,0,0,r110.csv,0,13,44,8,3,1,13110,8
15905,1,4,1-2-1,0,0,r110.csv,0,13,45,9,6,1,15115,8
17185,4,5,1-2-1,0,0,r110.csv,0,13,46,9,4,2,16395,8
17860,4,6,1-2-1,0,0,r110.csv,0,13,47,10,5,1,17070,8
18090,1,8,1-2-1,0,0,r110.csv,0,13,48,10,6,1,17300,8
18345,4,6,1-2-1,0,0,r110.csv,0,13,49,11,6,2,17555,8
18585,1,2,1-2-1,0,0,r110.csv,0,13,50,11,5,0,17795,8
19085,4,5,1-2-1,0,0,r110.csv,0,13,51,12,5,3,18295,8
22095,4,8,1-2-1,0,0,r110.csv,0,13,52,13,7,2,21305,8
23690,4,1,1-2-1,0,0,r110.csv,0,13,53,14,6,1,22900,8
31065,4,7,1-2-1,0,0,r110.csv,0,13,54,15,6,1,30275,8
32360,4,6,1-2-1,0,0,r110.csv,0,13,55,16,7,3,31570,8
36975,4,8,1-2-1,0,0,r110.csv,0,13,56,17,8,3,36185,8
40320,4,3,1-2-1,0,0,r110.csv,0,13,57,18,7,2,39530,8
40375,4,2,1-2-1,0,0,r110.csv,0,13,58,19,6,0,39585,8
1115,1,2,1-2-1,1,1,r111.csv,0,14,0,0,0,0,0,0
410,1,5,1-2-1,0,1,r112.csv,0,15,0,0,0,0,0,0
580,1,4,1-2-1,0,1,r112.csv,0,15,1,1,0,0,170,1
610,1,3,1-2-1,0,1,r112.csv,0,15,2,2,0,0,200,2
720,3,7,1-2-1,0,1,r112.csv,0,15,3,0,0,0,310,3
880,7,1,1-2-1,0,0,r112.csv,0,15,4,0,0,0,470,4
885,1,7,1-2-1,0,0,r112.csv,0,15,5,3,1,0,475,5
2020,3,8,1-2-1,0,1,r112.csv,0,15,6,1,0,0,1610,5
2715,7,6,1-2-1,0,1,r112.csv,0,15,7,1,0,0,2305,6
2720,6,7,1-2-1,0,0,r112.csv,0,15,8,0,2,0,2310,7
2810,4,8,1-2-1,0,0,r112.csv,0,15,9,0,1,0,2400,7
2810,8,4,1-2-1,0,0,r112.csv,0,15,10,0,1,0,2400,7
3770,3,8,1-2-1,0,0,r112.csv,0,15,11,2,2,1,3360,7
3770,8,3,1-2-1,0,0,r112.csv,0,15,12,1,1,0,3360,7
4435,3,6,1-2-1,0,0,r112.csv,0,15,13,3,1,0,4025,7
4435,6,3,1-2-1,0,0,r112.csv,0,15,14,1,2,0,4025,7
4990,4,7,1-2-1,0,0,r112.csv,0,15,15,1,3,0,4580,7
4990,7,4,1-2-1,0,0,r112.csv,0,15,16,2,2,0,4580,7
5375,4,3,1-2-1,0,0,r112.csv,0,15,17,2,3,0,4965,7
5380,3,4,1-2-1,0,0,r112.csv,0,15,18,4,3,0,4970,7
6185,8,4,1-2-1,0,0,r112.csv,0,15,19,2,4,1,5775,7
6190,4,8,1-2-1,0,0,r112.csv,0,15,20,3,3,1,5780,7
6265,7,5,1-2-1,0,0,r112.csv,0,15,21,3,1,0,5855,7
6270,5,7,1-2-1,0,0,r112.csv,0,15,22,0,4,0,5860,7
6285,8,3,1-2-1,0,0,r112.csv,0,15,23,3,4,1,5875,7
6290,3,8,1-2-1,0,0,r112.csv,0,15,24,5,4,2,5880,7
6495,3,4,1-2-1,0,0,r112.csv,0,15,25,6,5,1,6085,7
6495,4,3,1-2-1,0,0,r112.csv,0,15,26,4,5,1,6085,7
6575,7,4,1-2-1,0,0,r112.csv,0,15,27,4,6,1,6165,7
6580,4,7,1-2-1,0,0,r112.csv,0,15,28,5,5,1,6170,7
7105,1,6,1-2-1,0,0,r112.csv,0,15,29,4,2,0,6695,7
7105,6,1,1-2-1,0,0,r112.csv,0,15,30,2,1,0,6695,7
7540,5,8,1-2-1,0,0,r112.csv,0,15,31,1,5,0,7130,7
7540,8,5,1-2-1,0,0,r112.csv,0,15,32,4,2,0,7130,7
7590,4,8,1-2-1,0,0,r112.csv,0,15,33,6,6,2,7180,7
7590,8,4,1-2-1,0,0,r112.csv,0,15,34,5,7,2,7180,7
7600,7,6,1-2-1,0,0,r112.csv,0,15,35,5,3,1,7190,7
7605,6,7,1-2-1,0,0,r112.csv,0,15,36,3,6,1,7195,7
7700,8,2,1-2-1,1,1,r112.csv,0,15,37,6,0,0,7290,7
8375,6,4,1-2-1,0,0,r112.csv,0,15,38,4,8,0,7965,8
8380,4,6,1-2-1,0,0,r112.csv,0,15,39,7,4,0,7970,8
8525,5,6,1-2-1,0,0,r112.csv,0,15,40,2,5,0,8115,8
8530,6,5,1-2-1,0,0,r112.csv,0,15,41,5,3,0,8120,8
8905,7,3,1-2-1,0,0,r112.csv,0,15,42,6,6,0,8495,8
8915,3,7,1-2-1,0,0,r112.csv,0,15,43,7,7,1,8505,8
8940,6,8,1-2-1,0,0,r112.csv,0,15,44,6,7,0,8530,8
9010,7,8,1-2-1,0,0,r112.csv,0,15,45,7,8,0,8600,8
9045,3,8,1-2-1,0,0,r112.csv,0,15,46,8,9,3,8635,8
9250,1,6,1-2-1,0,0,r112.csv,0,15,47,5,6,1,8840,8
9250,6,1,1-2-1,0,0,r112.csv,0,15,48,7,2,1,8840,8
9595,4,7,1-2-1,0,0,r112.csv,0,15,49,8,8,2,9185,8
9595,7,4,1-2-1,0,0,r112.csv,0,15,50,8,9,2,9185,8
9970,7,2,1-2-1,0,0,r112.csv,0,15,51,9,1,0,9560,8
10360,3,5,1-2-1,0,0,r112.csv,0,15,52,9,4,0,9950,8
10365,5,3,1-2-1,0,0,r112.csv,0,15,53,3,7,0,9955,8
10420,5,4,1-2-1,0,0,r112.csv,0,15,54,4,10,0,10010,8
10425,4,5,1-2-1,0,0,r112.csv,0,15,55,9,5,0,10015,8
10755,5,8,1-2-1,0,0,r112.csv,0,15,56,5,10,1,10345,8
11305,3,2,1-2-1,0,0,r112.csv,0,15,57,10,2,0,10895,8
11425,5,2,1-2-1,0,0,r112.csv,0,15,58,6,3,0,11015,8
11580,1,5,1-2-1,0,0,r112.csv,0,15,59,6,6,1,11170,8
11675,1,2,1-2-1,0,0,r112.csv,0,15,60,7,4,0,11265,8
12350,6,4,1-2-1,0,0,r112.csv,0,15,61,8,11,1,11940,8
12355,4,6,1-2-1,0,0,r112.csv,0,15,62,10,7,1,11945,8
16515,6,3,1-2-1,0,0,r112.csv,0,15,63,9,8,1,16105,8
16535,6,2,1-2-1,0,0,r112.csv,0,15,64,10,5,0,16125,8
18295,4,1,1-2-1,0,0,r112.csv,0,15,65,11,3,0,17885,8
19790,4,1,1-2-1,0,0,r112.csv,0,15,66,12,4,1,19380,8
22975,4,3,1-2-1,0,0,r112.csv,0,15,67,13,9,2,22565,8
24205,4,7,1-2-1,0,0,r112.csv,0,15,68,14,9,3,23795,8
24210,4,8,1-2-1,0,0,r112.csv,0,15,69,15,11,3,23800,8
27805,4,3,1-2-1,0,0,r112.csv,0,15,70,16,10,3,27395,8
28335,4,6,1-2-1,0,0,r112.csv,0,15,71,17,8,2,27925,8
28700,4,7,1-2-1,0,0,r112.csv,0,15,72,18,10,4,28290,8
29825,4,5,1-2-1,0,0,r112.csv,0,15,73,19,7,1,29415,8
30725,4,2,1-2-1,0,0,r112.csv,0,15,74,20,6,0,30315,8
3835,1,7,1-2-1,0,1,r113.csv,0,16,0,0,0,0,0,0
4415,7,5,1-2-1,0,1,r113.csv,0,16,1,0,0,0,580,1
5230,7,2,1-2-1,1,1,r113.csv,0,16,2,1,0,0,1395,2
6135,1,6,1-2-1,0,1,r113.csv,0,16,3,1,0,0,2300,3
6140,5,2,1-2-1,0,0,r113.csv,0,16,4,0,1,0,2305,4
6150,6,1,1-2-1,0,0,r113.csv,0,16,5,0,0,0,2315,4
7050,6,3,1-2-1,0,1,r113.csv,0,16,6,1,0,0,3215,5
7505,6,8,1-2-1,0,1,r113.csv,0,16,7,2,0,0,3670,6
8680,1,3,1-2-1,0,0,r113.csv,0,16,8,2,1,0,4845,7
8705,3,1,1-2-1,0,0,r113.csv,0,16,9,0,1,0,4870,7
9240,1,2,1-2-1,0,0,r113.csv,0,16,10,3,2,0,5405,7
10560,6,7,1-2-1,0,0,r113.csv,0,16,11,3,1,0,6725,7
10640,6,5,1-2-1,0,0,r113.csv,0,16,12,4,1,0,6805,7
10710,6,2,1-2-1,0,0,r113.csv,0,16,13,5,3,0,6875,7
11765,8,3,1-2-1,0,0,r113.csv,0,16,14,0,2,0,7930,7
11770,3,8,1-2-1,0,0,r113.csv,0,16,15,1,1,0,7935,7
12055,8,4,1-2-1,0,1,r113.csv,0,16,16,1,0,0,8220,7
12210,3,2,1-2-1,0,0,r113.csv,0,16,17,2,4,0,8375,8
15740,4,7,1-2-1,0,0,r113.csv,0,16,18,0,2,0,11905,8
17175,4,6,1-2-1,0,0,r113.csv,0,16,19,1,1,0,13340,8
18765,8,4,1-2-1,0,0,r113.csv,0,16,20,2,1,1,14930,8
18770,4,8,1-2-1,0,0,r113.csv,0,16,21,2,2,0,14935,8
19665,8,7,1-2-1,0,0,r113.csv,0,16,22,3,3,0,15830,8
19765,8,2,1-2-1,0,0,r113.csv,0,16,23,4,5,0,15930,8
20050,4,1,1-2-1,0,0,r113.csv,0,16,24,3,2,0,16215,8
22800,4,1,1-2-1,0,0,r113.csv,0,16,25,4,3,1,18965,8
27645,4,7,1-2-1,0,0,r113.csv,0,16,26,5,4,1,23810,8
28845,4,8,1-2-1,0,0,r113.csv,0,16,27,6,3,1,25010,8
29920,4,8,1-2-1,0,0,r113.csv,0,16,28,7,4,2,26085,8
32985,4,7,1-2-1,0,0,r113.csv,0,16,29,8,5,2,29150,8
37395,4,3,1-2-1,0,0,r113.csv,0,16,30,9,3,0,33560,8
38000,4,5,1-2-1,0,0,r113.csv,0,16,31,10,2,0,34165,8
38565,4,5,1-2-1,0,0,r113.csv,0,16,32,11,3,1,34730,8
40420,4,3,1-2-1,0,0,r113.csv,0,16,33,12,4,1,36585,8
41190,4,8,1-2-1,0,0,r113.csv,0,16,34,13,5,3,37355,8
43530,4,6,1-2-1,0,0,r113.csv,0,16,35,14,2,1,39695,8
43755,4,1,1-2-1,0,0,r113.csv,0,16,36,15,4,2,39920,8
45560,4,7,1-2-1,0,0,r113.csv,0,16,37,16,6,3,41725,8
45735,4,8,1-2-1,0,0,r113.csv,0,16,38,17,6,4,41900,8
47435,4,3,1-2-1,0,0,r113.csv,0,16,39,18,5,2,43600,8
47525,4,1,1-2-1,0,0,r113.csv,0,16,40,19,5,3,43690,8
47685,4,5,1-2-1,0,0,r113.csv,0,16,41,20,4,2,43850,8
47825,4,2,1-2-1,0,0,r113.csv,0,16,42,21,6,0,43990,8
900,1,7,1-2-1,0,1,r114.csv,0,17,0,0,0,0,0,0
1490,1,5,1-2-1,0,1,r114.csv,0,17,1,1,0,0,590,1
1495,1,8,1-2-1,0,1,r114.csv,0,17,2,2,0,0,595,2
1510,8,5,1-2-1,0,0,r114.csv,0,17,3,0,1,0,610,3
2350,7,3,1-2-1,0,1,r114.csv,0,17,4,0,0,0,1450,3
2745,3,7,1-2-1,0,0,r114.csv,0,17,5,0,1,0,1845,4
2745,7,3,1-2-1,0,0,r114.csv,0,17,6,1,1,1,1845,4
3400,5,4,1-2-1,0,1,r114.csv,0,17,7,0,0,0,2500,4
3405,4,5,1-2-1,0,0,r114.csv,0,17,8,0,2,0,2505,5
4160,3,7,1-2-1,0,0,r114.csv,0,17,9,1,2,1,3260,5
4160,7,3,1-2-1,0,0,r114.csv,0,17,10,2,2,2,3260,5
4485,7,8,1-2-1,0,0,r114.csv,0,17,11,3,1,0,3585,5
4485,8,7,1-2-1,0,0,r114.csv,0,17,12,1,3,0,3585,5
5655,7,4,1-2-1,0,0,r114.csv,0,17,13,4,1,0,4755,5
5660,4,7,1-2-1,0,0,r114.csv,0,17,14,1,4,0,4760,5
6090,7,2,1-2-1,1,1,r114.csv,0,17,15,5,0,0,5190,5
6385,3,6,1-2-1,0,1,r114.csv,0,17,16,2,0,0,5485,6
6470,1,7,1-2-1,0,0,r114.csv,0,17,17,3,5,1,5570,7
6670,5,6,1-2-1,0,0,r114.csv,0,17,18,1,1,0,5770,7
6670,6,5,1-2-1,0,0,r114.csv,0,17,19,0,3,0,5770,7
6870,4,2,1-2-1,0,0,r114.csv,0,17,20,2,1,0,5970,7
7045,1,5,1-2-1,0,0,r114.csv,0,17,21,4,4,1,6145,7
7045,5,1,1-2-1,0,0,r114.csv,0,17,22,2,0,0,6145,7
7210,6,3,1-2-1,0,0,r114.csv,0,17,23,1,3,0,6310,8
7215,3,6,1-2-1,0,0,r114.csv,0,17,24,3,2,1,6315,8
7395,3,2,1-2-1,0,0,r114.csv,0,17,25,4,2,0,6495,8
7780,1,7,1-2-1,0,0,r114.csv,0,17,26,5,6,2,6880,8
9105,6,7,1-2-1,0,0,r114.csv,0,17,27,2,7,0,8205,8
9270,8,5,1-2-1,0,0,r114.csv,0,17,28,2,5,1,8370,8
9275,5,8,1-2-1,0,0,r114.csv,0,17,29,3,2,0,8375,8
9575,6,7,1-2-1,0,0,r114.csv,0,17,30,3,8,1,8675,8
10270,8,1,1-2-1,0,0,r114.csv,0,17,31,3,1,0,9370,8
10275,1,8,1-2-1,0,0,r114.csv,0,17,32,6,3,1,9375,8
10565,5,6,1-2-1,0,0,r114.csv,0,17,33,4,3,1,9665,8
10565,6,5,1-2-1,0,0,r114.csv,0,17,34,4,6,1,9665,8
11545,8,7,1-2-1,0,0,r114.csv,0,17,35,4,9,1,10645,8
12210,5,3,1-2-1,0,0,r114.csv,0,17,36,5,4,0,11310,8
12290,5,8,1-2-1,0,0,r114.csv,0,17,37,6,4,1,11390,8
12290,8,5,1-2-1,0,0,r114.csv,0,17,38,5,7,2,11390,8
12345,5,8,1-2-1,0,0,r114.csv,0,17,39,7,5,2,11445,8
12390,5,8,1-2-1,0,0,r114.csv,0,17,40,8,6,3,11490,8
12400,5,8,1-2-1,0,0,r114.csv,0,17,41,9,7,4,11500,8
12420,5,8,1-2-1,0,0,r114.csv,0,17,42,10,8,5,11520,8
12600,6,2,1-2-1,0,0,r114.csv,0,17,43,5,3,0,11700,8
13290,5,6,1-2-1,0,0,r114.csv,0,17,44,11,4,2,12390,8
13910,1,3,1-2-1,0,0,r114.csv,0,17,45,7,5,0,13010,8
13935,8,5,1-2-1,0,0,r114.csv,0,17,46,6,8,3,13035,8
13940,5,8,1-2-1,0,0,r114.csv,0,17,47,12,9,6,13040,8
14835,5,4,1-2-1,0,0,r114.csv,0,17,48,13,2,1,13935,8
15235,1,3,1-2-1,0,0,r114.csv,0,17,49,8,6,1,14335,8
15470,1,4,1-2-1,0,0,r114.csv,0,17,50,9,3,0,14570,8
16635,1,3,1-2-1,0,0,r114.csv,0,17,51,10,7,2,15735,8
16805,1,4,1-2-1,0,0,r114.csv,0,17,52,11,4,1,15905,8
17045,5,2,1-2-1,0,0,r114.csv,0,17,53,14,4,0,16145,8
17910,1,4,1-2-1,0,0,r114.csv,0,17,54,12,5,2,17010,8
18580,8,5,1-2-1,0,0,r114.csv,0,17,55,7,9,4,17680,8
18795,1,4,1-2-1,0,0,r114.csv,0,17,56,13,6,3,17895,8
18910,8,3,1-2-1,0,0,r114.csv,0,17,57,8,8,0,18010,8
20090,1,7,1-2-1,0,0,r114.csv,0,17,58,14,10,3,19190,8
20265,8,7,1-2-1,0,0,r114.csv,0,17,59,9,11,2,19365,8
20985,1,8,1-2-1,0,0,r114.csv,0,17,60,15,10,2,20085,8
20985,8,1,1-2-1,0,0,r114.csv,0,17,61,10,2,1,20085,8
21620,1,5,1-2-1,0,0,r114.csv,0,17,62,16,10,2,20720,8
21665,8,5,1-2-1,0,0,r114.csv,0,17,63,11,11,5,20765,8
21700,8,1,1-2-1,0,0,r114.csv,0,17,64,12,3,2,20800,8
21740,8,1,1-2-1,0,0,r114.csv,0,17,65,13,4,3,20840,8
21835,1,7,1-2-1,0,0,r114.csv,0,17,66,17,12,4,20935,8
22290,8,1,1-2-1,0,0,r114.csv,0,17,67,14,5,4,21390,8
22295,1,8,1-2-1,0,0,r114.csv,0,17,68,18,11,3,21395,8
22480,8,7,1-2-1,0,0,r114.csv,0,17,69,15,13,3,21580,8
22625,1,2,1-2-1,0,0,r114.csv,0,17,70,19,5,0,21725,8
26920,8,4,1-2-1,0,0,r114.csv,0,17,71,16,7,0,26020,8
27995,8,3,1-2-1,0,0,r114.csv,0,17,72,17,9,1,27095,8
28840,8,1,1-2-1,0,0,r114.csv,0,17,73,18,6,5,27940,8
30775,8,1,1-2-1,0,0,r114.csv,0,17,74,19,7,6,29875,8
32325,8,6,1-2-1,0,0,r114.csv,0,17,75,20,5,0,31425,8
39235,8,2,1-2-1,0,0,r114.csv,0,17,76,21,6,0,38335,8
80,1,5,1-2-1,0,1,r115.csv,0,18,0,0,0,0,0,0
1465,1,3,1-2-1,0,1,r115.csv,0,18,1,1,0,0,1385,1
2555,5,7,1-2-1,0,1,r115.csv,0,18,2,0,0,0,2475,2
2680,5,8,1-2-1,0,1,r115.csv,0,18,3,1,0,0,2600,3
3580,7,1,1-2-1,0,0,r115.csv,0,18,4,0,0,0,3500,4
3585,1,7,1-2-1,0,0,r115.csv,0,18,5,2,1,0,3505,5
3800,5,6,1-2-1,0,1,r115.csv,0,18,6,2,0,0,3720,5
4325,7,8,1-2-1,0,0,r115.csv,0,18,7,1,1,0,4245,6
4335,7,8,1-2-1,0,0,r115.csv,0,18,8,2,2,1,4255,6
4345,7,8,1-2-1,0,0,r115.csv,0,18,9,3,3,2,4265,6
4475,1,3,1-2-1,0,0,r115.csv,0,18,10,3,1,1,4395,6
4475,3,1,1-2-1,0,0,r115.csv,0,18,11,0,1,0,4395,6
5120,3,4,1-2-1,0,1,r115.csv,0,18,12,1,0,0,5040,6
5255,6,4,1-2-1,0,0,r115.csv,0,18,13,0,1,0,5175,7
5260,4,6,1-2-1,0,0,r115.csv,0,18,14,0,1,0,5180,7
5285,5,7,1-2-1,0,0,r115.csv,0,18,15,3,2,1,5205,7
5285,7,5,1-2-1,0,0,r115.csv,0,18,16,4,1,0,5205,7
5970,7,2,1-2-1,1,1,r115.csv,0,18,17,5,0,0,5890,7
6285,6,7,1-2-1,0,0,r115.csv,0,18,18,1,3,0,6205,8
6490,6,4,1-2-1,0,0,r115.csv,0,18,19,2,2,1,6410,8
6495,4,6,1-2-1,0,0,r115.csv,0,18,20,1,2,1,6415,8
6535,8,7,1-2-1,0,0,r115.csv,0,18,21,0,4,0,6455,8
6650,8,4,1-2-1,0,0,r115.csv,0,18,22,1,3,0,6570,8
6655,4,8,1-2-1,0,0,r115.csv,0,18,23,2,4,0,6575,8
7495,5,2,1-2-1,0,0,r115.csv,0,18,24,4,1,0,7415,8
7875,4,2,1-2-1,0,0,r115.csv,0,18,25,3,2,0,7795,8
8205,3,5,1-2-1,0,0,r115.csv,0,18,26,2,2,0,8125,8
8410,3,2,1-2-1,0,0,r115.csv,0,18,27,3,3,0,8330,8
8815,8,3,1-2-1,0,0,r115.csv,0,18,28,2,2,0,8735,8
9530,6,8,1-2-1,0,0,r115.csv,0,18,29,3,5,0,9450,8
9530,8,6,1-2-1,0,0,r115.csv,0,18,30,3,3,0,9450,8
10035,1,7,1-2-1,0,0,r115.csv,0,18,31,4,5,1,9955,8
10205,6,2,1-2-1,0,0,r115.csv,0,18,32,4,4,0,10125,8
10980,1,7,1-2-1,0,0,r115.csv,0,18,33,5,6,2,10900,8
11395,1,6,1-2-1,0,0,r115.csv,0,18,34,6,4,0,11315,8
11775,8,6,1-2-1,0,0,r115.csv,0,18,35,4,5,1,11695,8
11950,8,5,1-2-1,0,0,r115.csv,0,18,36,5,3,0,11870,8
11960,8,5,1-2-1,0,0,r115.csv,0,18,37,6,4,1,11880,8
13350,8,5,1-2-1,0,0,r115.csv,0,18,38,7,5,2,13270,8
13945,1,3,1-2-1,0,0,r115.csv,0,18,39,7,3,2,13865,8
14765,8,3,1-2-1,0,0,r115.csv,0,18,40,8,4,1,14685,8
15595,1,8,1-2-1,0,0,r115.csv,0,18,41,8,6,0,15515,8
15595,8,1,1-2-1,0,0,r115.csv,0,18,42,9,2,0,15515,8
16175,1,3,1-2-1,0,0,r115.csv,0,18,43,9,5,3,16095,8
16235,1,4,1-2-1,0,0,r115.csv,0,18,44,10,4,0,16155,8
20020,8,7,1-2-1,0,0,r115.csv,0,18,45,10,7,1,19940,8
20405,8,1,1-2-1,0,0,r115.csv,0,18,46,11,3,1,20325,8
20410,1,8,1-2-1,0,0,r115.csv,0,18,47,11,7,1,20330,8
20415,1,4,1-2-1,0,0,r115.csv,0,18,48,12,5,1,20335,8
20430,8,4,1-2-1,0,0,r115.csv,0,18,49,12,6,1,20350,8
20835,1,2,1-2-1,0,0,r115.csv,0,18,50,13,5,0,20755,8
22230,8,2,1-2-1,0,0,r115.csv,0,18,51,13,6,0,22150,8
3375,1,6,1-2-1,0,1,r116.csv,0,19,0,0,0,0,0,0
